-2.0000	-21.0000	-1.0000	5.0000
-2.0000	-21.0000	-1.1923	3.1005
-2.0000	-21.0000	-1.2962	1.5681
-2.0000	-21.0000	-1.3451	0.7112
-2.0000	-21.0000	-1.3666	0.3065
-2.0000	-21.0000	-1.3757	0.1292
-2.0000	-21.0000	-1.3795	0.0540
-2.0000	-21.0000	-1.3811	0.0224
-2.0000	-21.0000	-1.3818	0.0093
-2.0000	-21.0000	-1.3820	0.0039
-2.0000	-21.0000	-1.3821	0.0016
-2.0000	-21.0000	-1.3822	0.0007
-2.0000	-21.0000	-1.3822	0.0003
-2.0000	-21.0000	-1.3822	0.0001
